Title,Count
QNAP TS-421,8
QNAP TS-431P2 TS-431P2,8
QNAP TS-431X TS-431X,8
QNAP TS-431X2 TS-431X2,8
QNAP VS-8132Pro+ VS-8132Pro+,8
RICOH Co. Ltd.,8
Socks4A,8
SolarWinds Free tftpd,8
Synology DiskStation NAS ftpd,8
Synology RS822+ 7.1-42962,8
Tomato WAP firmware httpd,8
TwistedWeb,8
Yeastar S100-30.14.0.127,8
Yeastar S50-65.16.0.11,8
ZTE F6107A,8
ZyXEL,8
ZyXEL ZyWALL USG 50 firewall ftpd,8
iKuai,8
Alcatel-Lucent Enterprise (previous was 'Alcatel'),7
Avtech MPEG4 DVR control rtspd,7
D-Link DCS-1130,7
Dahua DGF-H51116-X,7
Dahua DH-NVR4232-4KS2,7
Dahua DH-XVR5104H-I,7
Dahua DH/HCVR5108HS-V4/-AF-DVR-II-A/8-1,7
Dahua DHI-HCVR4116HS-S3,7
Dahua DHI-HCVR7108H-S3,7
Dahua DHI-NVR2104HS-4KS2,7
Dahua DHI-NVR410,7
Dahua DHI-NVR4104HS-P-4KS2/L,7
Dahua DHI-NVR4208-4K,7
Dahua DHI-NVR5232-16P-4KS2,7
Dahua DHI-XVR5432L,7
Dahua Hybrid recorder,7
Dahua TI814X,7
Dahua-based DHI-NVR4216-4KS2/L,7
EchoLink radio-over-VoIP,7
FreeFTPd,7
GeoVision GeoHttpServer for webcams,7
Internet Communications Engine,7
JRun Web Server,7
MS-SQL Server 2008 SP1,7
MS-SQL Server 2012 SP3+,7
MS-SQL Server 2019 CU10,7
Metabase,7
Microsoft Windows 2003 POP3 Service,7
"NetScreen Technologies, Inc.",7
NetScreen sshd,7
Panasonic WV-SPN311A webcam http config,7
Polycom SoundPoint VoIP phone http config,7
QNAP TS-212,7
QNAP TS-220,7
QNAP TS-228 TS-228,7
QNAP TS-251B,7
QNAP TS-251D TS-251D,7
QNAP TS-259 Pro+,7
QNAP TS-269 Pro TS-269 Pro,7
QNAP TS-328,7
QNAP TS-431 TS-431,7
QNAP TS-431+,7
QNAP TS-451D2,7
QNAP TS-453B,7
QNAP TS-453Be TS-453Be,7
QNAP TVS-871U-RP TVS-871U-RP,7
Realtek Semiconductor IGD 1.00,7
Reserved,7
SonicWALL SSL-VPN http proxy,7
"Symbol Technologies, Inc.",7
UW imapd,7
Unrecognized SMTP service,7
Varnish HTTP Cache,7
Watashi WVR024-S3,7
Yeastar S300-30.15.0.115,7
ccs,7
vIPtela Inc.,7
"ADB P.DG A4001N WAP, Cisco Telepresence MCU 4505, or Digifort Enterprise 6.5 httpd",6
ASUS Wireless Router GT-AX11000 Pro,6
ASUS Wireless Router RT-AC3200,6
ASUS Wireless Router RT-N56U,6
AirDroid httpd,6
American Power Conversion Corp.,6
Apple AirPlay httpd,6
BaseHTTPServer,6
D-Link DCS-2630L,6
